profile_id,profile_version,species,cultivar,treatment_id,treatment_label,optical_property,wavelength_nm_raw,value_percent_raw,value_fraction_raw
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,522.2364132204724,79.38164365655867,0.7938164365655866
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,524.1439854553281,77.9350344069623,0.779350344069623
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,526.0515576901837,76.14791082705085,0.7614791082705085
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,527.9591299250394,74.44591582971816,0.7444591582971816
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,530.343595218609,72.80081738433199,0.72800817384332
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,532.7280605121786,71.29759990991045,0.7129759990991045
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,535.5894188644621,70.06410044388235,0.7006410044388235
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,539.4045633341734,69.46935367431637,0.6946935367431637
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,543.2197078038848,68.66178544830346,0.6866178544830346
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,547.0348522735961,67.89678151357994,0.6789678151357994
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,551.6448185078307,67.52928457015847,0.6752928457015847
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,555.6189273304467,67.51629783606764,0.6751629783606764
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,559.434071800158,68.19847980518318,0.6819847980518319
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,562.7723232111555,69.29197242653545,0.6929197242653545
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,565.6336815634389,70.54138995238813,0.7054138995238813
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,568.0181468570086,71.73391092629427,0.7173391092629428
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,570.4026121505781,73.0399366769721,0.7303993667697211
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,572.7870774441477,74.11895287410655,0.7411895287410656
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,575.1715427377173,75.65198817832778,0.7565198817832779
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,578.5097941487147,77.10018322709159,0.7710018322709159
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,582.3249386184261,78.59108673070546,0.7859108673070545
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,586.1400830881374,79.69891161271485,0.7969891161271485
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,589.9552275578487,80.4236578731198,0.8042365787311979
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,593.7703720275601,81.02071125965658,0.8102071125965657
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,597.5855164972714,81.44750748103583,0.8144750748103583
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,601.4006609669827,82.00199657628323,0.8200199657628323
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,605.2158054366942,82.55648567153064,0.8255648567153063
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,609.0309499064055,83.11097476677804,0.8311097476677805
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,612.8460943761168,84.3464925226556,0.8434649252265559
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,616.6612388458282,85.28406023950745,0.8528406023950745
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,620.4763833155395,86.09393508249117,0.8609393508249117
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,624.2915277852509,86.64842417773856,0.8664842417773856
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,628.1066722549622,86.90496323396027,0.8690496323396028
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,631.9218167246736,86.99124512502445,0.8699124512502445
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,635.7369611943849,87.29034847253554,0.8729034847253554
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,639.5521056640962,88.01509473294048,0.8801509473294048
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,643.3672501338076,89.03779103237112,0.8903779103237112
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,647.1823946035189,90.06048733180175,0.9006048733180175
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,650.9975390732302,90.95549075736425,0.9095549075736424
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,654.8126835429416,91.50997985261164,0.9150997985261163
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,658.627828012653,92.23472611301658,0.9223472611301657
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,662.4429724823642,92.9594723734215,0.929594723734215
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,666.4170813049802,93.44306903770683,0.9344306903770684
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,670.073261421787,93.51511477715432,0.9351511477715433
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,673.8884058914983,93.2608823379034,0.932608823379034
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,677.7035503612096,92.79382844220558,0.9279382844220558
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,681.518694830921,91.90113163361391,0.9190113163361392
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,684.8569462419184,90.66777633114648,0.9066777633114649
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,687.2414115354879,89.39156841026832,0.8939156841026832
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,689.1489837703436,87.8882067722861,0.8788820677228609
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,690.8975916522948,85.78889700173227,0.8578889700173227
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,692.4872351813411,83.94492492439451,0.8394492492439452
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,693.4410212987689,81.90212726962541,0.8190212726962541
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,694.3948074161967,80.51198208129354,0.8051198208129354
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,695.3485935336246,79.3204702523121,0.793204702523121
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,695.8254865923386,77.90180470622664,0.7790180470622664
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,696.7792727097664,76.02926421661506,0.7602926421661507
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,697.7330588271942,74.07159514442472,0.7407159514442472
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,698.6868449446221,72.11392607223438,0.7211392607223438
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,699.163738003336,70.58175574937721,0.7058175574937721
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,700.1175241207638,69.39024392039579,0.6939024392039579
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,700.435452826573,67.49859374990803,0.6749859374990802
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,701.0713102381917,65.55974603147253,0.6555974603147253
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,702.0250963556196,64.62361995022741,0.6462361995022741
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,702.3430250614288,62.86439201930664,0.6286439201930665
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,703.2968111788566,60.93509914130922,0.6093509914130922
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,704.4095616491891,58.66533998751695,0.5866533998751695
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,705.2043834137123,56.45223711307008,0.5645223711307008
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,705.8402408253307,54.66472909699682,0.5466472909699682
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,706.7940269427586,53.78535540413756,0.5378535540413756
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,707.1119556485679,51.87478777085452,0.5187478777085451
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,707.7478130601864,50.66426237003737,0.5066426237003737
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,708.7015991776143,48.96197904558333,0.48961979045583326
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,709.1784922363282,47.6000658878837,0.476000658878837
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,710.1322783537561,45.89778256342967,0.45897782563429673
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,710.60917141247,44.25210746380081,0.4425210746380081
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,711.5629575298979,43.17410041159109,0.43174100411591093
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,711.8808862357071,41.41487248067031,0.4141487248067031
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,712.5167436473257,40.109759765876746,0.40109759765876746
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,713.4705297647536,38.74799077173779,0.3874799077173779
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,713.9474228234674,37.30094903145938,0.3730094903145938
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,714.4243158821814,35.7404025144093,0.357404025144093
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,715.3781019996092,34.662395462199555,0.3466239546219956
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,715.8549950583231,33.130225139342386,0.33130225139342384
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,716.8087811757509,31.541446591660048,0.3154144659166005
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,717.6036029402742,29.27159132882734,0.2927159132882734
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,718.7163534106066,27.172089340192613,0.2717208934019261
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,719.1932464693205,25.81017618249298,0.25810176182492983
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,720.4649612925576,23.767474636764305,0.23767474636764305
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,721.5777117628901,21.724725036515423,0.21724725036515424
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,722.5314978803179,19.852184546903857,0.19852184546903856
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,723.4852839977458,17.97964405729229,0.1797964405729229
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,724.9159631738876,15.851861983505074,0.15851861983505075
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,725.8697492913154,14.404964406787345,0.14404964406787346
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,726.8235354087433,12.674304888140384,0.12674304888140384
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,728.254214584885,11.255927669176272,0.11255927669176272
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,729.2080007023128,9.72390150987978,0.0972390150987978
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,730.1617868197407,8.277003933162035,0.08277003933162036
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,731.1155729371685,7.000363521601855,0.07000363521601854
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,732.228323407501,5.496761611018499,0.05496761611018499
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,733.976931289452,4.10685669528776,0.041068566952877604
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,735.8845035243077,2.3197331153763088,0.023197331153763087
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,orange,Orange,absorptance,737.7920757591633,0.7879952832011696,0.007879952832011696
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,401.10557630713726,87.09172712681514,0.8709172712681514
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,402.536255483279,89.64601709486024,0.8964601709486024
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,403.9669346594208,91.5192784022752,0.9151927840227521
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,407.3051860704182,87.00847267052515,0.8700847267052515
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,407.4959432939037,88.7451534205563,0.8874515342055631
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,407.7820791291321,90.44213633142952,0.9044213633142952
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,411.6653511786597,90.2689993275242,0.902689993275242
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,415.5713324214594,89.905343313255,0.89905343313255
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,416.3661541859826,89.39481209038352,0.8939481209038352
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,420.181298655694,90.289815515946,0.90289815515946
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,423.5195500666914,90.0780032044238,0.900780032044238
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,425.904015360261,88.97205244870318,0.8897205244870318
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,429.0515095477728,90.69260129629475,0.9069260129629475
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,432.2625894764466,91.6980892720328,0.916980892720328
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,437.349448769395,92.63604142504646,0.9263604142504646
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,440.2108071216785,93.06254931930437,0.9306254931930437
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,443.072165473962,92.04187130972318,0.9204187130972318
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,446.4104168849594,92.9414599374238,0.929414599374238
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,449.9076326488615,91.05077085734057,0.9105077085734057
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,453.0869197069543,90.76797000581584,0.9076797000581585
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,457.3789572353796,90.25849598238928,0.9025849598238928
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,461.1941017050909,90.60016362118976,0.9060016362118977
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,465.00924617480223,90.77157409483272,0.9077157409483272
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,468.34749758579966,91.39685951200174,0.9139685951200174
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,471.6857489967971,91.92282824949557,0.9192282824949557
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,475.0240004077945,91.45563019023704,0.9145563019023705
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,479.3160379362198,91.45692766228312,0.9145692766228312
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,483.1311824059311,91.841159592373,0.91841159592373
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,486.94632687564246,91.67205573570084,0.9167205573570084
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,490.7614713453538,91.58808046160748,0.9158808046160748
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,494.5766158150652,91.50410518751411,0.9150410518751412
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,498.3917602847765,90.86679412665876,0.9086679412665876
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,502.2069047544878,89.63358298775199,0.8963358298775199
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,506.0220492241992,88.44293614013463,0.8844293614013463
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,508.8834075764827,87.37969383926406,0.8737969383926406
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,510.7909798113384,86.188470337404,0.86188470337404
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,512.6985520461941,84.99724683554393,0.8499724683554394
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,514.6061242810497,83.4655090033688,0.834655090033688
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,516.5136965159054,82.01889975377242,0.8201889975377241
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,518.5436071126164,80.08420302512474,0.8008420302512473
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,520.3288409856167,78.35952401137074,0.7835952401137074
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,522.2364132204724,76.48727184888051,0.7648727184888051
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,523.6670923966142,75.52291373700317,0.7552291373700316
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,525.097771572756,73.93427935288149,0.7393427935288149
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,526.5284507488976,72.7996640758466,0.7279966407584659
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,527.9591299250394,71.32453446849662,0.7132453446849663
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,529.8667021598951,69.67929185954979,0.696792918595498
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,531.7742743947508,68.31781119253218,0.6831781119253217
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,534.1587396883203,67.12673185423279,0.6712673185423279
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,537.4969910993177,65.97850513434412,0.6597850513434412
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,541.3121355690291,65.08580832575245,0.6508580832575245
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,546.0810661561683,64.06570697041398,0.6406570697041398
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,549.737246272975,63.78305028244992,0.6378305028244992
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,554.6651412130188,63.727787584191056,0.6372778758419105
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,558.4802856827301,64.28227667943845,0.6428227667943845
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,561.8185370937276,65.31901691240488,0.6531901691240488
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,564.6798954460111,66.62518682664339,0.6662518682664339
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,567.5412537982946,68.10161390603943,0.6810161390603944
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,569.9257190918643,69.35088726833143,0.6935088726833143
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,572.3101843854338,70.65691301900927,0.7065691301900927
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,575.1715427377173,72.4738544287204,0.724738544287204
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,578.5097941487147,74.24837571070282,0.7424837571070282
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,581.8480455597121,75.54050169140555,0.7554050169140555
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,585.1862969707096,76.67655860404719,0.7667655860404718
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,589.0014414404209,77.61412632089906,0.7761412632089906
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,593.7703720275601,78.55198236487227,0.7855198236487227
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,597.1086234385575,78.83675345172622,0.7883675345172623
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,601.4006609669827,79.49070339020955,0.7949070339020955
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,604.7389123779802,80.20111738995735,0.8020111738995734
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,609.0309499064055,80.85506732844065,0.8085506732844066
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,612.8460943761168,82.13314937560759,0.8213314937560758
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,616.8202031987328,83.09914134117261,0.8309914134117261
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,620.6353476684442,84.12183764060325,0.8412183764060325
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,624.4504921381555,84.46350527940372,0.8446350527940372
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,628.1066722549622,84.86187725206982,0.8486187725206982
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,631.9218167246736,85.03328772571275,0.8503328772571276
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,635.7369611943849,85.41751965580262,0.8541751965580262
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,639.5521056640962,86.22739449878634,0.8622739449878634
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,643.3672501338076,87.4203479633745,0.874203479633745
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,red,Red,absorptance,647.1823946035189,88.61330142796267,0.8861330142796267
