profile_id,profile_version,species,cultivar,growth_stage,leaf_side_basis,treatment_id,treatment_label,wavelength_nm,absorptance_fraction_raw_digitized,transmittance_fraction_raw_digitized,reflectance_fraction_raw_digitized,rt_raw_sum_fraction,absorptance_fraction_implied_from_rt_raw,absorptance_fraction_implied_from_rt,absorptance_fraction_model,transmittance_fraction_model,reflectance_fraction_model,absorptance_basis,rt_model_adjustment,raw_digitized_budget_sum_when_a_available,rt_budget_excess_fraction,optical_budget_sum_model,optical_budget_residual_model,absorptance_fraction_budget_normalized,transmittance_fraction_budget_normalized,reflectance_fraction_budget_normalized,source,data_provenance,validation_status
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,mature_leaf_uppermost_fully_expanded,leaf_level_spectral_measurement_unspecified_side_basis_from_published_figure,r_plus_fr,R+FR,792,,0.6486473044446504,0.531944130762749,1.1805914352073994,-0.1805914352073994,0.0,0.0,0.5494257243452726,0.4505742756547274,implied_from_reflectance_transmittance_clamped_zero_budget_excess,rt_scaled_to_preserve_absorptance_and_unit_budget,,0.1805914352073994,1.0,0.0,0.0,0.5494257243452726,0.4505742756547274,Frontiers in Plant Science 2025; Figure 7 digitized curves for lettuce cultivar Rex,digitized_from_published_figure,research_derived_digitized_unvalidated_in_simulator
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,mature_leaf_uppermost_fully_expanded,leaf_level_spectral_measurement_unspecified_side_basis_from_published_figure,r_plus_fr,R+FR,793,,0.6451241176525961,0.5321947743305497,1.1773188919831459,-0.17731889198314588,0.0,0.0,0.5479603886810231,0.45203961131897685,implied_from_reflectance_transmittance_clamped_zero_budget_excess,rt_scaled_to_preserve_absorptance_and_unit_budget,,0.17731889198314588,1.0,0.0,0.0,0.5479603886810231,0.45203961131897685,Frontiers in Plant Science 2025; Figure 7 digitized curves for lettuce cultivar Rex,digitized_from_published_figure,research_derived_digitized_unvalidated_in_simulator
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,mature_leaf_uppermost_fully_expanded,leaf_level_spectral_measurement_unspecified_side_basis_from_published_figure,r_plus_fr,R+FR,794,,0.6437013191001233,0.5324454178983505,1.176146736998474,-0.17614673699847394,0.0,0.0,0.5472967775626779,0.4527032224373219,implied_from_reflectance_transmittance_clamped_zero_budget_excess,rt_scaled_to_preserve_absorptance_and_unit_budget,,0.17614673699847394,0.9999999999999998,2.220446049250313e-16,0.0,0.5472967775626779,0.4527032224373219,Frontiers in Plant Science 2025; Figure 7 digitized curves for lettuce cultivar Rex,digitized_from_published_figure,research_derived_digitized_unvalidated_in_simulator
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,mature_leaf_uppermost_fully_expanded,leaf_level_spectral_measurement_unspecified_side_basis_from_published_figure,r_plus_fr,R+FR,795,,0.6422785205476504,0.5326960614661512,1.1749745820138018,-0.17497458201380178,0.0,0.0,0.5466318424070437,0.4533681575929563,implied_from_reflectance_transmittance_clamped_zero_budget_excess,rt_scaled_to_preserve_absorptance_and_unit_budget,,0.17497458201380178,1.0,0.0,0.0,0.5466318424070437,0.4533681575929563,Frontiers in Plant Science 2025; Figure 7 digitized curves for lettuce cultivar Rex,digitized_from_published_figure,research_derived_digitized_unvalidated_in_simulator
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,mature_leaf_uppermost_fully_expanded,leaf_level_spectral_measurement_unspecified_side_basis_from_published_figure,r_plus_fr,R+FR,796,,0.6408557219951775,0.5325300799663346,1.173385801961512,-0.173385801961512,0.0,0.0,0.5461594310446566,0.4538405689553435,implied_from_reflectance_transmittance_clamped_zero_budget_excess,rt_scaled_to_preserve_absorptance_and_unit_budget,,0.173385801961512,1.0,0.0,0.0,0.5461594310446566,0.4538405689553435,Frontiers in Plant Science 2025; Figure 7 digitized curves for lettuce cultivar Rex,digitized_from_published_figure,research_derived_digitized_unvalidated_in_simulator
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,mature_leaf_uppermost_fully_expanded,leaf_level_spectral_measurement_unspecified_side_basis_from_published_figure,r_plus_fr,R+FR,797,,0.6394329234427046,0.532068966992818,1.1715018904355228,-0.17150189043552277,0.0,0.0,0.5458232109254098,0.45417678907459014,implied_from_reflectance_transmittance_clamped_zero_budget_excess,rt_scaled_to_preserve_absorptance_and_unit_budget,,0.17150189043552277,0.9999999999999999,1.1102230246251565e-16,0.0,0.5458232109254098,0.45417678907459014,Frontiers in Plant Science 2025; Figure 7 digitized curves for lettuce cultivar Rex,digitized_from_published_figure,research_derived_digitized_unvalidated_in_simulator
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,mature_leaf_uppermost_fully_expanded,leaf_level_spectral_measurement_unspecified_side_basis_from_published_figure,red,Red,404,0.9147459892507481,0.01563611717385266,0.08300921678134991,0.09864533395520257,0.9013546660447974,0.9013546660447974,0.9147459892507481,0.013513479534891794,0.07174053121436008,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,1.0133913232059506,0.0,1.0,0.0,0.9147459892507481,0.013513479534891794,0.07174053121436008,Frontiers in Plant Science 2025; Figure 7 digitized curves for lettuce cultivar Rex,digitized_from_published_figure,research_derived_digitized_unvalidated_in_simulator
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,mature_leaf_uppermost_fully_expanded,leaf_level_spectral_measurement_unspecified_side_basis_from_published_figure,red,Red,405,0.901233508684156,0.015639132855396712,0.08393953441929422,0.09957866727469093,0.9004213327253091,0.9004213327253091,0.901233508684156,0.015511578148450013,0.08325491316739402,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,1.0008121759588469,0.0,1.0,0.0,0.901233508684156,0.015511578148450013,0.08325491316739402,Frontiers in Plant Science 2025; Figure 7 digitized curves for lettuce cultivar Rex,digitized_from_published_figure,research_derived_digitized_unvalidated_in_simulator
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,mature_leaf_uppermost_fully_expanded,leaf_level_spectral_measurement_unspecified_side_basis_from_published_figure,red,Red,406,0.8877210281175639,0.01564214853694076,0.08486985205723854,0.10051200059417931,0.8994879994058207,0.8994879994058207,0.8877210281175639,0.017473379749460158,0.0948055921329759,raw_digitized,rt_scaled_to_preserve_absorptance_and_unit_budget,0.9882330287117432,0.0,1.0,0.0,0.8877210281175639,0.017473379749460158,0.0948055921329759,Frontiers in Plant Science 2025; Figure 7 digitized curves for lettuce cultivar Rex,digitized_from_published_figure,research_derived_digitized_unvalidated_in_simulator
rex_green_butterhead_mature_leaf_optics_v1,0.2,Lactuca sativa,Rex,mature_leaf_uppermost_fully_expanded,leaf_level_spectral_measurement_unspecified_side_basis_from_published_figure,red,Red,407,0.8742085475509719,0.01564516421848478,0.10356720354744135,0.11921236776592613,0.8807876322340739,0.8807876322340739,0.8742085475509719,0.016508588561138165,0.10928286388788995,raw_digitized,rt_scaled_minor_digitization_residual_le_1pct,0.993420915316898,0.0,1.0,0.0,0.8742085475509719,0.016508588561138165,0.10928286388788995,Frontiers in Plant Science 2025; Figure 7 digitized curves for lettuce cultivar Rex,digitized_from_published_figure,research_derived_digitized_unvalidated_in_simulator
