wavelength_nm,relative_spd
519,0.5408035019148464
520,0.5448812828111465
521,0.5489590637074465
522,0.5530368446037467
523,0.5571923739101522
524,0.5614636399761179
525,0.5657349060420837
526,0.5700061721080495
527,0.5739224742576159
528,0.5764755770306067
529,0.5790286798035975
530,0.5815817825765885
531,0.5841348853495794
532,0.5866879881225702
533,0.5893747395867863
534,0.5924664371428395
535,0.5955581346988925
536,0.5986498322549456
537,0.6017415298109986
538,0.6048874814112528
539,0.6083642352010357
540,0.6118409889908185
541,0.6153177427806015
542,0.6187944965703843
543,0.6222962729914593
544,0.6265165370331962
545,0.6307368010749334
546,0.6349570651166703
547,0.6391773291584073
548,0.6433975932001443
549,0.64807771481829
550,0.6527943653012775
551,0.6575110157842651
552,0.6622276662672525
553,0.6669443167502401
554,0.6724152488442579
555,0.6780526913093491
556,0.6836901337744402
557,0.6893275762395314
558,0.6949650187046227
559,0.7015968312914521
560,0.708631014325318
561,0.7156651973591838
562,0.7226993803930497
563,0.7297510621879729
564,0.7373631198252362
565,0.7449751774624995
566,0.7525872350997627
567,0.7601992927370259
568,0.767670752843379
569,0.7748795369823206
570,0.782088321121262
571,0.7892971052602036
572,0.7965058893991451
573,0.8035941424655454
574,0.8106222203594197
575,0.817650298253294
576,0.8246783761471683
577,0.8301990643583113
578,0.8335591983953514
579,0.8369193324323916
580,0.8402794664694317
581,0.8436396005064719
582,0.8469997345435121
583,0.850325680946868
584,0.8524152658782316
585,0.8545048508095952
586,0.8565944357409587
587,0.8586840206723224
588,0.860773605603686
589,0.8602447120147901
590,0.8594870831487026
591,0.8587294542826149
592,0.8579718254165273
593,0.8572141965504396
594,0.854577684967975
595,0.851507355011768
596,0.848437025055561
597,0.8453666950993539
598,0.8422963651431469
599,0.8379402885081995
600,0.833046656691108
601,0.8281530248740164
602,0.8232593930569249
603,0.8183657612398333
604,0.8126825016290155
605,0.8064682687171636
606,0.8002540358053116
607,0.7940398028934598
608,0.7878255699816078
609,0.7808049881661893
610,0.7729474468806304
611,0.7650899055950717
612,0.7572323643095128
613,0.7493748230239541
614,0.7417128137413197
615,0.7340969547286457
616,0.7264810957159716
617,0.7188652367032976
618,0.7114414630527194
619,0.705333278137511
620,0.6992250932223026
621,0.6931169083070944
622,0.6870087233918859
623,0.6809472930619755
624,0.6771581916846326
625,0.6733690903072896
626,0.6695799889299466
627,0.6657908875526036
628,0.6629766561254874
629,0.6620673531997708
630,0.6611580502740542
631,0.6602487473483375
632,0.6593394444226208
633,0.6584301414969043
634,0.6575208385711876
635,0.6589495853470798
