wavelength_nm,relative_spd
660,0.496205022642217
661,0.439138480935192
662,0.387265803322137
663,0.343448327733255
664,0.308423923810118
665,0.283599165184322
666,0.266960753840178
667,0.252864605439337
668,0.239395038924708
669,0.226145758181696
670,0.215524600328082
671,0.20816311889792
672,0.202408679295598
673,0.189527617793251
674,0.181429538209221
675,0.174050432044266
676,0.167847997668355
677,0.161645563292444
678,0.154593786662987
679,0.147374116767461
680,0.141988164304212
681,0.136757497917956
682,0.131486784647824
683,0.126201769169764
684,0.121153716640197
685,0.116388641230704
686,0.111671647735744
687,0.107157683723846
688,0.102643719711947
689,0.098526054172252
690,0.094439576833706
691,0.090519918385305
692,0.086685304831744
693,0.082893157467425
694,0.079165384464079
695,0.075495256554028
696,0.072202411101334
697,0.068909565648639
698,0.065828455702849
699,0.062779733584054
700,0.059778242341152
701,0.056807981334066
702,0.054092919909161
703,0.051880938224402
704,0.049655102962613
705,0.047247045496205
706,0.044838988029796
707,0.042676417579795
708,0.040573357559915
709,0.038646374965929
710,0.036870039983804
711,0.035071131563244
712,0.03321203190621
713,0.031354251751167
714,0.029694434200737
715,0.028034616650306
716,0.02675365945502
717,0.025605557184645
718,0.024372347211004
719,0.023044616962373
720,0.021790017169492
721,0.020814993810112
722,0.019839970450732
723,0.019500190156993
724,0.0192004853515
725,0.01746110423444
726,0.01502393296165
727,0.013304721278331
728,0.013073948830557
729,0.012875642248865
730,0.012875642248865
731,0.012875642248865
732,0.01250313994969
733,0.012076632928409
734,0.011676517614922
735,0.011293536399588
736,0.01074535860578
737,0.009808149922722
738,0.008887069804232
739,0.008172104884761
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,0.0
749,0.0
750,0.0
751,0.0
752,0.0
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
760,0.0
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,0.0
776,0.0
777,0.0
778,0.0
779,0.0
780,0.0
